CCLE-ID,17-AAG,AEW541,AZD0530,AZD6244,Erlotinib,Irinotecan,L-685458,LBW242,Lapatinib,Nilotinib,Nutlin-3,PD-0325901,PD-0332991,PF2341066,PHA-665752,PLX4720,Paclitaxel,Panobinostat,RAF265,Sorafenib,TAE684,TKI258,Topotecan,ZD-6474
SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.987838406,0,0,0.181409955,0,0.996388465,0,0.977713455,0,0,0,0.855203956,0.259756625,0.772112444,0,0,0.999682173,0.998330242,0.694481461,0,0.988311883,0,0.990311907,0
SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.94316797,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.998934555,0.988480686,0,0,0,0,0.992159004,0
SW1088_CENTRAL_NERVOUS_SYSTEM,0.992166589,0,0,0,0,,0,0,0.157864213,0.872378471,0,0,0,0,0,0.153701246,0.999682173,0.974698301,0.884828761,0,0,0.93441763,0.016990031,0
SW1116_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SW1271_LUNG,0.96332353,0.388400257,0,0.786482602,0,0.972324755,0,0,0,0,0,0.916842647,0,0,0,0,0.998737344,0.985138792,0.563557684,0,0,0,0.983334545,0.382462025
SW1353_BONE,0.982426403,0,0,0,0,0.926321253,0,0,0,0,0,0,0,0,0,0,0.998586593,0.991751393,0,0,0.460040629,0,0.724335373,0
SW1417_LARGE_INTESTINE,0.991437792,0.509094924,0,0.974941218,0,,0,0,0,,0,0.994065974,0,0,0,0.715153158,0.996973395,0.992802793,0.974703768,0,0.975945339,0,0.971032392,0
SW1463_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SW1573_LUNG,0,0.625758976,0,0,0,,0,0,0,,0,0,,0,0,0,0.998025244,0.98773616,,0,0.613892734,0.152413189,0.994262464,0
SW1710_URINARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
SW1783_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
SW1990_PANCREAS,0.993087775,0,0.056145608,0.50049901,0,,0,0,0,0.020803153,0,0.971774321,0,0.303027868,0,0,0.995728848,0.984993345,0.691896707,0,0.806475744,0.48537308,0.994796434,0
SW403_LARGE_INTESTINE,0.993648382,0.752725199,0,0.99188537,0,0.986334438,0,0,0.702555683,0,0,0.998003035,0,0.915804407,0,0,0.999313377,0.99690603,0.573984057,0,0.88411355,0,0.992785746,0
SW480_LARGE_INTESTINE,0.986684854,0.156621337,0,0.649546385,0,0.95995127,0,0,0,0,0,0.976686703,0,0.01500988,0,0,0.998062028,0.993939114,0.617388159,0.006744027,0.5744223,0,0.975903118,0
SW48_LARGE_INTESTINE,0.998132635,0.914063484,0,0.995467993,0.848113731,0.989821416,0.15972501,0,0,0,0,0.998950426,0,0.118470907,0,0,0.999551072,0.995097449,0.544948965,0,0.957777344,0.624636233,0.987805856,0
SW579_THYROID,0.989981663,0,0.479825318,0,0,0.978482179,0,0,0,0.591988742,0,0.275851607,0,0,0,0,0.998062653,0.992651976,0.650095075,0,0.359594226,0.794138551,0.964023847,0.628633887
SW620_LARGE_INTESTINE,0.995168773,0.778307051,0,0.992733582,0,0.987583179,0,0,0,0,0,0.998760521,0,0.608890176,0,0,0.999677057,0.99589179,0.58363083,0,0.877313316,0.586117864,0.98615568,0
SW780_URINARY_TRACT,0.993048482,0.421775997,0,0.391782582,0,0.942117717,0,0,0,0,0,0.963965219,0.794735372,0,0,0,0.998652282,0.986045504,0.216114342,0,0.756071687,0.522747129,0.863330483,0
SW837_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
SW900_LUNG,0.959917419,0,0,0,0,,0,0,0,0,0,0.453424989,0,0,0,0,0.99764385,0.857413486,0,0,0,0,0.652185142,0
SW948_LARGE_INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,
T173_BONE,,,,,,,,,,,,,,,,,,,,,,,,
T24_URINARY_TRACT,0.9751062,0,0.462746203,0,0.021479845,0.991908522,0,0,0,0,0,0,0,0.25110966,0,0.45921886,0.997722603,0.991724105,0.976596277,0,0.459534407,0.67038694,0.978366176,0
T3M10_LUNG,0.994878907,0,0,0,0,0.754522964,0,0.71118319,0.10366863,0,0,0.914165072,0,0,0,0,0.992240128,0.990784424,0.724513173,0,0,0,0.61967358,0.20504266
T3M4_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
T47D_BREAST,0.776309237,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.991950426,0.132962167,0,0,0,0.73597768,0
T84_LARGE_INTESTINE,0.933324253,0,0,0,0,0.185878706,0,0,0,0,0,0,0,0.685630695,0,0,0.992829609,0.983144535,0,0,0,0,0.819391767,0
T98G_CENTRAL_NERVOUS_SYSTEM,0.98055777,0.195744217,0.454605281,0,0,0.881328382,0,0,0,0,0,0,0,0,0,0,0.999350179,0.977889076,0.687386572,0,0.682980925,0.632097602,0.581752509,0.200891972
TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
TC32_BONE,,,,,,,,,,,,,,,,,,,,,,,,
TC71_BONE,0.829165399,0,0,0,0,0.976510193,0,0,0,0,0,0,0,0.082267582,0,0,0.999469356,0.993959006,0,0,0.037905514,0.264585018,0.977961306,0
TCCPAN2_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
TCCSUP_URINARY_TRACT,0.994164778,0,0,0,0,0.917053156,0,0,0,0,0,0,0,0,0,0,0.999682173,0.992293822,0,0,0.470651805,0.151501298,0.907678999,0
TE10_OESOPHAGUS,,,,,,,,,,,,,,,,,,,,,,,,
TE11_OESOPHAGUS,0.978445457,0.647294223,0.808283672,0,0.876595043,,,0,0.920281231,,0.999247632,0.592827767,,0.08956933,0.99612037,,0.999682173,0.979527583,,0,0.648835033,0.808339626,0.990934385,
TE125T_SOFT_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
TE14_OESOPHAGUS,,,,,,,,,,,,,,,,,,,,,,,,
TE159T_SOFT_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
TE15_OESOPHAGUS,0.987099817,0.67611897,0.759187996,0.880839022,0.890284337,,0.679127141,0.975281215,0.839265227,,0,0.983865572,,0,0,0,0.999309315,0.99498987,,0,0.004639166,0.802131891,0.95775399,0.885187358
TE1_OESOPHAGUS,0.990685794,0.233499825,0.101172924,0,0.022336304,,0,0,0,,0,0,,0,0,0,0.997773762,0.996364865,,0,0.431683004,0,0.873035699,0
TE441T_SOFT_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
TE4_OESOPHAGUS,,,,,,,,,,,,,,,,,,,,,,,,
TE5_OESOPHAGUS,0.956182193,0,0,0,0,,0,0,0,,0,0,,0,0,0,0.998477873,0.978661252,,0,0,0,0.978431216,0
TE617T_SOFT_TISSUE,0.995672911,0.104309883,0.953351554,0.884214982,0.810331285,0.990433619,0,0,0.969634,0.705208033,0.608848125,0.874387875,0.873479605,0.794119582,0,0,0.99961825,0.996958574,0.887403853,0.280044377,0.823078632,0.375958204,0.989190811,0.875454262
TE6_OESOPHAGUS,,,,,,,,,,,,,,,,,,,,,,,,
TE8_OESOPHAGUS,,,,,,,,,,,,,,,,,,,,,,,,
TE9_OESOPHAGUS,0.989066563,0,0.315590024,0,0,0.974552516,0,0,0.268090129,0.239574969,0,0,0,0,0,0,0.999576313,0.987817464,0.586372107,0.091232121,0.694258839,0,0.975871632,0
TEN_ENDOMETRIUM,0.898772992,0,0,0,0,0.731618524,0,0,0,0,0,0,0,0,0,0,0.995465905,0.984031273,0,0,0.495571673,0,0.548978448,0
TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
TGBC11TKB_STOMACH,,,,,,,,,,,,,,,,,,,,,,,,
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
TIG3TD_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
TM31_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
TO175T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.745115846,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.969508259,0.994284018,0,0,0,0,0.991782,0
TOV112D_OVARY,0.952118017,0,0,0,0,0.984481091,0,0,0,0,0,0,0,0,0,0,0.999343758,0.992402083,0.633738548,0.10658294,0.724513173,0.532657534,0.97618391,0.192351878
TOV21G_OVARY,0.997585518,0,0.835467935,0,0.135117173,0.956850831,0,0,0,0,0,0,0,0.179118097,0,0.505119801,0.999507303,0.993917849,0.985354322,0.039397061,0.692601115,0.731069624,0.972361717,0.653539628
TT2609C02_THYROID,0.990651534,0.674067617,0,0.955445051,0,0.987465123,0,0,0,0.387102366,0,0.99634813,0.619504094,0.816765588,0,0,0.9996875,0.997054174,0.973601263,0,0.790569231,0.755764231,0.976531474,0
TT_OESOPHAGUS,,,,,,,,,,,,,,,,,,,,,,,,
TT_THYROID,,,,,,,,,,,,,,,,,,,,,,,,
TUHR10TKB_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
TUHR14TKB_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
TUHR4TKB_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
TYKNU_OVARY,0.989278295,0.555376142,0.097853005,0,0,0.988574092,0,0,0.332073629,0,0,0.536247641,0,0.306200504,0,0,0.999682173,0.995413011,0,0.035211861,0.671160728,0.225700796,0.985226199,0.203832746
U118MG_CENTRAL_NERVOUS_SYSTEM,0.983580027,0,0,0,0,0.976101449,0,0,0,0,0,0,0,0,0,0,0.999077885,0.992986053,0,0,0.364152491,0.002554476,0.958004396,0
U138MG_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
U178_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
U251MG_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
U2OS_BONE,0.987617846,0.570580542,0,0,0,0.917652413,0.805244044,0,0,0.07238847,0,0.321504593,0,0.061869919,0,0,0.996701957,0.995687311,0.516585916,0,0.482288599,0.345390678,0.84126994,0.442782939
U343_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
U87MG_CENTRAL_NERVOUS_SYSTEM,0.986662949,0,0,0,0,0.901036307,0,0,0,0,0,0.174933493,0,0,0,0,0.998826053,0.990352599,0.590638936,0,0,0,0.674412906,0
U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.983416013,0.401983082,0,0,0,0.989897901,0,0,0.128528893,0.320732892,0,0.724805027,0.794943392,0.715227515,0,0,0.999461622,0.997510414,0,0,0.763967529,0.56925258,0.936758749,0
UACC257_SKIN,0.977897566,0,0,0.970743945,0,,0,0,0,,0,0.997505438,,0,0,0.866982207,0,0.989889207,0.660395145,0,0,0,0.74149996,0.098019302
UACC62_SKIN,0.992057048,0,0,0.995623441,0,,,0,0,,0,0.998685791,,0,0,0.968787422,0.998069515,0.995139069,0.866912708,0,0.373682082,0.140930176,0.973489098,0
UACC812_BREAST,0.974938909,0,0.530599773,0,0.885984433,0.801489502,0,0,0,0,0,0.995426099,0,0,0,0,0.999682173,0.991353463,0,0,0.683107525,0,0.908941682,0.918839511
UACC893_BREAST,,,,,,,,,,,,,,,,,,,,,,,,
UBLC1_URINARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
UMRC2_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
UMRC6_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
UMUC1_URINARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
UMUC3_URINARY_TRACT,0.963294223,0,0.45114249,0,0,0.921698831,0,0,0,0,0,0,0,0,0,0,0.998970151,0.983492011,0,0,0,0,0.914483577,0.302653015
UOK101_KIDNEY,,,,,,,,,,,,,,,,,,,,,,,,
UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
VCAP_PROSTATE,,,,,,,,,,,,,,,,,,,,,,,,
VMCUB1_URINARY_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
VMRCLCD_LUNG,0.973642999,0,0.462795734,0,0,,0,0.999544485,0,0,0,0,0.880325029,0.951706083,0,0,0.999682173,0.99898223,0,0,0.953053576,0.808634376,0,0
VMRCLCP_LUNG,,,,,,,,,,,,,,,,,,,,,,,,
VMRCRCW_KIDNEY,0,0.89799875,0.487077892,0,0,0.956920374,0,0.3992576,0.513112933,0.115051746,0,0,0,0.721183837,0.757993877,0,0,0.998963994,0,0.109720349,0.548021317,0.882959024,0,0.79681848
VMRCRCZ_KIDNEY,0.893438734,0.039824903,0,0,0,0.851119146,0,0,0,0,0,0,0,0,0,0,0.989087872,0.991802804,0.357633531,0,0.626964331,0.110567868,0.770834595,0.200646401
WM115_SKIN,0.994060229,0,0,0,0,,0,0.315968454,0,,0,0.930559933,,0,0,0,0.990278213,0.978724424,0.648799909,0,0,0,0,0
WM1799_SKIN,0.991460779,0,0,0.956175461,0,0.870484635,0,0,0,0.099486828,0,0.995437327,0,0,0,0.846700251,0.997431318,0.97561452,0.974141108,0,0,0.073541939,0.871064305,0
WM2664_SKIN,0.997345553,0,0,0.979341189,0,,0,0,0,,0,0.99752346,,0,0,0.802663118,0.998679396,0.995600793,0.847437918,0,0,0,0.982959688,0.074907243
WM793_SKIN,0.993285166,0.595974267,0,0,0,0.993144667,0.212299824,0,0.419791758,0.146730363,0,0.972282635,0.715345621,0,0,0,0.998764589,0.988226104,0.895245202,0,0.227518559,0.495091021,0.981318429,0
WM88_SKIN,0.994806576,0.658375412,0,0.993570831,0,0.96935235,0,0,0,0.152920842,0,0.999575668,0,0,0,0.974489501,0.999371,0.988089119,0.961057857,0,0,0.232557237,0.903980456,0
WM983B_SKIN,0.993688067,0.805303872,0.584142208,0.989028707,0,0.951802719,0.020095944,0,0.288859963,0.026068807,0,0.999198197,0.935884237,0.210991919,0.311371625,0.936095655,0.999054533,0.984816183,0.95412897,0.085897625,0.944756117,0.167055063,0.985379503,0.544158369
WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,,,,,,,,,,,,,,,,,,,,,,
YAPC_PANCREAS,,,,,,,,,,,,,,,,,,,,,,,,
YD10B_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
YD15_SALIVARY_GLAND,,,,,,,,,,,,,,,,,,,,,,,,
YD38_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
YD8_UPPER_AERODIGESTIVE_TRACT,,,,,,,,,,,,,,,,,,,,,,,,
YH13_CENTRAL_NERVOUS_SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
YKG1_CENTRAL_NERVOUS_SYSTEM,0.973178184,0,0,0,0,0.785920978,0,0,0,0.040282071,0,0,0.082704485,0,0,0,0.998726122,0.990889291,,0,0.204773903,0,0.190526009,0
YMB1_BREAST,,,,,,,,,,,,,,,,,,,,,,,,
ZR751_BREAST,0.959096751,0.917068049,0,0,0,,0,0,0,,0.65847868,0,,0,0,0,0.99925305,0.993749627,0.64121084,0,0,0.517639279,0.933692615,0
ZR7530_BREAST,0.989141049,0,0,0,0,0.805001557,0,0,0.979175823,0,0,0,0,0,0.834477317,0,0.996477071,0.996320029,0.550272226,0.978648608,0,0,0,0
